ConsArea,FieldID,Crop,Treatment,Jdate,Species,SpcCount,TotAbund,Nesting,Sociality,FloralPreference,Family,PollenCarrying,MaxFlight Dist.,Elevation,FieldArea,MargArea,AvgMgWidth,CtoMEdge,DistNearTr,DaysSinceP,PercMgMow,AvgFlCover,NumSpBloom,CollectTime,Ctime,Temp,Humidity,WindSpd,Date
Indian Hills,IHUT1,hayfield,untreated,191,Augochlora pura,2,57,Rotten logs,Solitary,Generalist,Halictidae,Leg scopa,210,245,5,0.21,8.3,0,586,58,100,0,0,8:32,8.32,24,75.5,7.2,7/18/2016
Indian Hills,IHUT1,hayfield,untreated,191,Augochloropsis fulgida,1,57,Ground,Solitary,Generalist,Halictidae,Leg scopa,300,245,5,0.21,8.3,0,586,58,100,0,0,8:32,8.32,24,75.5,7.2,7/18/2016
Indian Hills,IHUT1,hayfield,untreated,191,Bombus auricomus,7,57,Ground Surface,Eusocial,Generalist,Apidae,Corbicular basket,7500,245,5,0.21,8.3,0,586,58,100,0,0,8:32,8.32,24,75.5,7.2,7/18/2016
Indian Hills,IHUT1,hayfield,untreated,191,Bombus bimaculatus,1,57,Ground,Eusocial,Generalist,Apidae,Corbicular basket,7500,245,5,0.21,8.3,0,586,58,100,0,0,8:32,8.32,24,75.5,7.2,7/18/2016
Indian Hills,IHUT1,hayfield,untreated,191,Bombus griseocollis,1,57,Ground,Eusocial,Generalist,Apidae,Corbicular basket,7500,245,5,0.21,8.3,0,586,58,100,0,0,8:32,8.32,24,75.5,7.2,7/18/2016
Indian Hills,IHUT1,hayfield,untreated,191,Bombus pennsylvanicus,5,57,Aboveground,Eusocial,Generalist,Apidae,Corbicular basket,7500,245,5,0.21,8.3,0,586,58,100,0,0,8:32,8.32,24,75.5,7.2,7/18/2016
Indian Hills,IHUT1,hayfield,untreated,191,Halictus parallelus,7,57,Ground,Eusocial,Generalist,Halictidae,Leg scopa,182,245,5,0.21,8.3,0,586,58,100,0,0,8:32,8.32,24,75.5,7.2,7/18/2016
Indian Hills,IHUT1,hayfield,untreated,191,Halictus rubicundus,10,57,Ground,Eusocial,Generalist,Halictidae,Leg scopa,182,245,5,0.21,8.3,0,586,58,100,0,0,8:32,8.32,24,75.5,7.2,7/18/2016
Indian Hills,IHUT1,hayfield,untreated,191,Lasioglossum (Dialictus) sp.,13,57,Varies,Varies,Generalist,Halictidae,Leg scopa,410,245,5,0.21,8.3,0,586,58,100,0,0,8:32,8.32,24,75.5,7.2,7/18/2016
Indian Hills,IHUT1,hayfield,untreated,191,Megachile centuncularis,1,57,Cavity nester,Solitary,Generalist,Megachilidae,Abdominal scopa,457,245,5,0.21,8.3,0,586,58,100,0,0,8:32,8.32,24,75.5,7.2,7/18/2016
Indian Hills,IHUT1,hayfield,untreated,191,Melissodes bimaculata,1,57,Ground,Solitary,Generalist,Apidae,Leg scopa,600,245,5,0.21,8.3,0,586,58,100,0,0,8:32,8.32,24,75.5,7.2,7/18/2016
Indian Hills,IHUT1,hayfield,untreated,191,Melissodes comptoides,1,57,Ground,Solitary,Generalist,Apidae,Leg scopa,600,245,5,0.21,8.3,0,586,58,100,0,0,8:32,8.32,24,75.5,7.2,7/18/2016
Indian Hills,IHUT1,hayfield,untreated,191,Melissodes denticulata,1,57,Ground,Solitary,Specialist,Apidae,Leg scopa,600,245,5,0.21,8.3,0,586,58,100,0,0,8:32,8.32,24,75.5,7.2,7/18/2016
Indian Hills,IHUT1,hayfield,untreated,191,Melissodes trinodis,2,57,Ground,Solitary,Specialist,Apidae,Leg scopa,600,245,5,0.21,8.3,0,586,58,100,0,0,8:32,8.32,24,75.5,7.2,7/20/2016
Indian Hills,IHUT2,hayfield,untreated,161,Augochloropsis fulgida,1,20,Ground,Solitary,Generalist,Halictidae,Leg scopa,300,240,5.43,0.63,9,0,164,0,0,30,3,15:03,15.03,31.1,43.8,1.2,7/20/2016
Indian Hills,IHUT2,hayfield,untreated,161,Ceratina mikmaqi,2,20,Stems/Pith,Subsocial,Generalist,Apidae,Weak Leg scopa,80,240,5.43,0.63,9,0,164,0,0,30,3,15:03,15.03,31.1,43.8,1.2,7/20/2016
Indian Hills,IHUT2,hayfield,untreated,161,Eucera hamata,8,20,Ground,Solitary,Generalist,Apidae,Leg scopa,1000,240,5.43,0.63,9,0,164,0,0,30,3,15:03,15.03,31.1,43.8,1.2,7/20/2016
Indian Hills,IHUT2,hayfield,untreated,161,Halictus confusus,1,20,Ground,Eusocial,Generalist,Halictidae,Leg scopa,130,240,5.43,0.63,9,0,164,0,0,30,3,15:03,15.03,31.1,43.8,1.2,7/20/2016
Indian Hills,IHUT2,hayfield,untreated,161,Halictus ligatus,1,20,Ground,Eusocial,Generalist,Halictidae,Leg scopa,182,240,5.43,0.63,9,0,164,0,0,30,3,15:03,15.03,31.1,43.8,1.2,7/20/2016
Indian Hills,IHUT2,hayfield,untreated,161,Halictus parallelus,2,20,Ground,Eusocial,Generalist,Halictidae,Leg scopa,182,240,5.43,0.63,9,0,164,0,0,30,3,15:03,15.03,31.1,43.8,1.2,7/20/2016
Indian Hills,IHUT2,hayfield,untreated,161,Halictus tripartitus,1,20,Ground,Eusocial,Generalist,Halictidae,Leg scopa,182,240,5.43,0.63,9,0,164,0,0,30,3,15:03,15.03,31.1,43.8,1.2,7/20/2016
Indian Hills,IHUT2,hayfield,untreated,161,Lasioglossum (Dialictus) sp.,4,20,Varies,Varies,Generalist,Halictidae,Leg scopa,410,240,5.43,0.63,9,0,164,0,0,30,3,15:03,15.03,31.1,43.8,1.2,7/20/2016
Indian Hills,IHUT2,hayfield,untreated,191,Augochlora pura,2,104,Rotten logs,Solitary,Generalist,Halictidae,Leg scopa,210,240,5.43,0.63,9,0,164,58,0,35,3,10:06,10.06,26.7,70.2,4.7,7/20/2016
Indian Hills,IHUT2,hayfield,untreated,191,Augochloropsis metallica,5,104,Ground,Solitary,Generalist,Halictidae,Leg scopa,300,240,5.43,0.63,9,0,164,58,0,35,3,10:06,10.06,26.7,70.2,4.7,7/20/2016
Indian Hills,IHUT2,hayfield,untreated,191,Bombus griseocollis,1,104,Ground,Eusocial,Generalist,Apidae,Corbicular basket,7500,240,5.43,0.63,9,0,164,58,0,35,3,10:06,10.06,26.7,70.2,4.7,7/20/2016
Indian Hills,IHUT2,hayfield,untreated,191,Bombus impatiens,1,104,Ground,Eusocial,Generalist,Apidae,Corbicular basket,7500,240,5.43,0.63,9,0,164,58,0,35,3,10:06,10.06,26.7,70.2,4.7,7/20/2016
Indian Hills,IHUT2,hayfield,untreated,191,Bombus pennsylvanicus,1,104,Aboveground,Eusocial,Generalist,Apidae,Corbicular basket,7500,240,5.43,0.63,9,0,164,58,0,35,3,10:06,10.06,26.7,70.2,4.7,7/20/2016
Indian Hills,IHUT2,hayfield,untreated,191,Halictus ligatus,5,104,Ground,Eusocial,Generalist,Halictidae,Leg scopa,182,240,5.43,0.63,9,0,164,58,0,35,3,10:06,10.06,26.7,70.2,4.7,7/20/2016
Indian Hills,IHUT2,hayfield,untreated,191,Halictus parallelus,34,104,Ground,Eusocial,Generalist,Halictidae,Leg scopa,182,240,5.43,0.63,9,0,164,58,0,35,3,10:06,10.06,26.7,70.2,4.7,7/20/2016
Indian Hills,IHUT2,hayfield,untreated,191,Halictus rubicundus,18,104,Ground,Eusocial,Generalist,Halictidae,Leg scopa,182,240,5.43,0.63,9,0,164,58,0,35,3,10:06,10.06,26.7,70.2,4.7,7/20/2016
Indian Hills,IHUT2,hayfield,untreated,191,Lasioglossum (Dialictus) sp.,18,104,Varies,Varies,Generalist,Halictidae,Leg scopa,410,240,5.43,0.63,9,0,164,58,0,35,3,10:06,10.06,26.7,70.2,4.7,7/20/2016
Indian Hills,IHUT2,hayfield,untreated,191,Megachile mendica,2,104,Ground,Solitary,Generalist,Megachilidae,Abdominal scopa,457,240,5.43,0.63,9,0,164,58,0,35,3,10:06,10.06,26.7,70.2,4.7,7/20/2016
Indian Hills,IHUT2,hayfield,untreated,191,Melissodes bimaculata,2,104,Ground,Solitary,Generalist,Apidae,Leg scopa,600,240,5.43,0.63,9,0,164,58,0,35,3,10:06,10.06,26.7,70.2,4.7,7/20/2016
Indian Hills,IHUT2,hayfield,untreated,191,Melissodes communis,1,104,Ground,Solitary,Generalist,Apidae,Leg scopa,600,240,5.43,0.63,9,0,164,58,0,35,3,10:06,10.06,26.7,70.2,4.7,7/20/2016
Indian Hills,IHUT2,hayfield,untreated,191,Melissodes comptoides,4,104,Ground,Solitary,Generalist,Apidae,Leg scopa,600,240,5.43,0.63,9,0,164,58,0,35,3,10:06,10.06,26.7,70.2,4.7,7/20/2016
Indian Hills,IHUT2,hayfield,untreated,191,Melissodes denticulata,4,104,Ground,Solitary,Specialist,Apidae,Leg scopa,600,240,5.43,0.63,9,0,164,58,0,35,3,10:06,10.06,26.7,70.2,4.7,7/20/2016
Indian Hills,IHUT2,hayfield,untreated,191,Melissodes trinodis,5,104,Ground,Solitary,Specialist,Apidae,Leg scopa,600,240,5.43,0.63,9,0,164,58,0,35,3,10:06,10.06,26.7,70.2,4.7,7/20/2016
Indian Hills,IHUT2,hayfield,untreated,191,Triepeolus sp.,1,104,Cleptoparasitic,Solitary,Generalist,Apidae,Ingestion,1000,240,5.43,0.63,9,0,164,58,0,35,3,10:06,10.06,26.7,70.2,4.7,7/20/2016
Whetstone Creek,WCT1,corn,treated,173,Bombus griseocollis,2,2,Ground,Eusocial,Generalist,Apidae,Corbicular basket,7500,202,1.62,0.74,26,0.5,1105,15,0,52,2,11:20,11.20,,,,7/20/2016
Whetstone Creek,WCT1,corn,treated,202,Agapostemon texanus,2,197,Ground,Communal,Generalist,Halictidae,Leg scopa,500,202,1.62,0.74,26,0.5,1105,44,0,48,5,12:00,12.00,35.8,53.4,0.2,7/20/2016
Whetstone Creek,WCT1,corn,treated,202,Agapostemon virescens,1,197,Ground,Communal,Generalist,Halictidae,Leg scopa,500,202,1.62,0.74,26,0.5,1105,44,0,48,5,12:00,12.00,35.8,53.4,0.2,7/20/2016
Whetstone Creek,WCT1,corn,treated,202,Augochlora pura,120,197,Rotten logs,Solitary,Generalist,Halictidae,Leg scopa,210,202,1.62,0.74,26,0.5,1105,44,0,48,5,12:00,12.00,35.8,53.4,0.2,7/20/2016
Whetstone Creek,WCT1,corn,treated,202,Bombus auricomus,9,197,Ground Surface,Eusocial,Generalist,Apidae,Corbicular basket,7500,202,1.62,0.74,26,0.5,1105,44,0,48,5,12:00,12.00,35.8,53.4,0.2,7/20/2016
Whetstone Creek,WCT1,corn,treated,202,Bombus bimaculatus,1,197,Ground,Eusocial,Generalist,Apidae,Corbicular basket,7500,202,1.62,0.74,26,0.5,1105,44,0,48,5,12:00,12.00,35.8,53.4,0.2,7/20/2016
Whetstone Creek,WCT1,corn,treated,202,Bombus griseocollis,4,197,Ground,Eusocial,Generalist,Apidae,Corbicular basket,7500,202,1.62,0.74,26,0.5,1105,44,0,48,5,12:00,12.00,35.8,53.4,0.2,7/20/2016
Whetstone Creek,WCT1,corn,treated,202,Bombus impatiens,7,197,Ground,Eusocial,Generalist,Apidae,Corbicular basket,7500,202,1.62,0.74,26,0.5,1105,44,0,48,5,12:00,12.00,35.8,53.4,0.2,7/20/2016
Whetstone Creek,WCT1,corn,treated,202,Bombus pennsylvanicus,1,197,Aboveground,Eusocial,Generalist,Apidae,Corbicular basket,7500,202,1.62,0.74,26,0.5,1105,44,0,48,5,12:00,12.00,35.8,53.4,0.2,7/20/2016
Whetstone Creek,WCT1,corn,treated,202,Halictus rubicundus,1,197,Ground,Eusocial,Generalist,Halictidae,Leg scopa,182,202,1.62,0.74,26,0.5,1105,44,0,48,5,12:00,12.00,35.8,53.4,0.2,7/20/2016
Whetstone Creek,WCT1,corn,treated,202,Lasioglossum (Dialictus) sp.,23,197,Varies,Varies,Generalist,Halictidae,Leg scopa,410,202,1.62,0.74,26,0.5,1105,44,0,48,5,12:00,12.00,35.8,53.4,0.2,7/20/2016
Whetstone Creek,WCT1,corn,treated,202,Megachile inermis,1,197,Cavity nester,Solitary,Generalist,Megachilidae,Abdominal scopa,457,202,1.62,0.74,26,0.5,1105,44,0,48,5,12:00,12.00,35.8,53.4,0.2,7/20/2016
Whetstone Creek,WCT1,corn,treated,202,Melissodes bimaculata,13,197,Ground,Solitary,Generalist,Apidae,Leg scopa,600,202,1.62,0.74,26,0.5,1105,44,0,48,5,12:00,12.00,35.8,53.4,0.2,7/20/2016
Whetstone Creek,WCT1,corn,treated,202,Melissodes denticulata,7,197,Ground,Solitary,Specialist,Apidae,Leg scopa,600,202,1.62,0.74,26,0.5,1105,44,0,48,5,12:00,12.00,35.8,53.4,0.2,7/20/2016
Whetstone Creek,WCT1,corn,treated,202,Ptilothrix bombiformis,2,197,Ground,Aggregations,Specialist,Apidae,Leg scopa,500,202,1.62,0.74,26,0.5,1105,44,0,48,5,12:00,12.00,35.8,53.4,0.2,7/20/2016
Whetstone Creek,WCT1,corn,treated,202,Svastra obliqua,1,197,Ground,Communal,Specialist,Apidae,Leg scopa,1000,202,1.62,0.74,26,0.5,1105,44,0,48,5,12:00,12.00,35.8,53.4,0.2,7/20/2016
Whetstone Creek,WCT1,corn,treated,202,Triepeolus concavus,1,197,Cleptoparasitic,Solitary,Generalist,Apidae,Ingestion,1000,202,1.62,0.74,26,0.5,1105,44,0,48,5,12:00,12.00,35.8,53.4,0.2,7/20/2016
Whetstone Creek,WCT1,corn,treated,202,Xylocopa virginica,3,197,Wood,Solitary,Generalist,Apidae,Leg scopa,21000,202,1.62,0.74,26,0.5,1105,44,0,48,5,12:00,12.00,35.8,53.4,0.2,7/20/2016
Whetstone Creek,WCT2,corn,treated,173,Augochloropsis fulgida,1,14,Ground,Solitary,Generalist,Halictidae,Leg scopa,300,236,2.02,0.19,5,0.5,332,15,0,33,2,10:55,10.55,33.3,42.4,6.9,7/20/2016
Whetstone Creek,WCT2,corn,treated,173,Bombus bimaculatus,2,14,Ground,Eusocial,Generalist,Apidae,Corbicular basket,7500,236,2.02,0.19,5,0.5,332,15,0,33,2,10:55,10.55,33.3,42.4,6.9,7/20/2016
Whetstone Creek,WCT2,corn,treated,173,Bombus griseocollis,2,14,Ground,Eusocial,Generalist,Apidae,Corbicular basket,7500,236,2.02,0.19,5,0.5,332,15,0,33,2,10:55,10.55,33.3,42.4,6.9,7/20/2016
Whetstone Creek,WCT2,corn,treated,173,Hylaeus modestus,3,14,Wood,Solitary,Generalist,Colletidae,Ingestion,250,236,2.02,0.19,5,0.5,332,15,0,33,2,10:55,10.55,33.3,42.4,6.9,7/20/2016
Whetstone Creek,WCT2,corn,treated,173,Lasioglossum (Dialictus) sp.,3,14,Varies,Varies,Generalist,Halictidae,Leg scopa,410,236,2.02,0.19,5,0.5,332,15,0,33,2,10:55,10.55,33.3,42.4,6.9,7/20/2016
Whetstone Creek,WCT2,corn,treated,173,Megachile centuncularis,1,14,Cavity nester,Solitary,Generalist,Megachilidae,Abdominal scopa,457,236,2.02,0.19,5,0.5,332,15,0,33,2,10:55,10.55,33.3,42.4,6.9,7/20/2016
Whetstone Creek,WCT2,corn,treated,173,Osmia georgica,1,14,Wood,Solitary,Generalist,Megachilidae,Abdominal scopa,500,236,2.02,0.19,5,0.5,332,15,0,33,2,10:55,10.55,33.3,42.4,6.9,7/20/2016
Whetstone Creek,WCT2,corn,treated,173,Triepeolus lunatus,1,14,Cleptoparasitic,Solitary,Generalist,Apidae,Ingestion,1000,236,2.02,0.19,5,0.5,332,15,0,33,2,10:55,10.55,33.3,42.4,6.9,7/20/2016
Whetstone Creek,WCT2,corn,treated,202,Augochlora pura,20,60,Rotten logs,Solitary,Generalist,Halictidae,Leg scopa,210,236,2.02,0.19,5,0.5,332,44,0,57,6,11:00,11.00,30.5,66.1,1.5,7/20/2016
Whetstone Creek,WCT2,corn,treated,202,Augochloropsis metallica,1,60,Ground,Solitary,Generalist,Halictidae,Leg scopa,300,236,2.02,0.19,5,0.5,332,44,0,57,6,11:00,11.00,30.5,66.1,1.5,7/20/2016
Whetstone Creek,WCT2,corn,treated,202,Bombus griseocollis,2,60,Ground,Eusocial,Generalist,Apidae,Corbicular basket,7500,236,2.02,0.19,5,0.5,332,44,0,57,6,11:00,11.00,30.5,66.1,1.5,7/20/2016
Whetstone Creek,WCT2,corn,treated,202,Bombus impatiens,2,60,Ground,Eusocial,Generalist,Apidae,Corbicular basket,7500,236,2.02,0.19,5,0.5,332,44,0,57,6,11:00,11.00,30.5,66.1,1.5,7/20/2016
Whetstone Creek,WCT2,corn,treated,202,Ceratina calcarata,2,60,Stems/Pith,Subsocial,Generalist,Apidae,Weak Leg scopa,80,236,2.02,0.19,5,0.5,332,44,0,57,6,11:00,11.00,30.5,66.1,1.5,7/20/2016
Whetstone Creek,WCT2,corn,treated,202,Halictus ligatus,1,60,Ground,Eusocial,Generalist,Halictidae,Leg scopa,182,236,2.02,0.19,5,0.5,332,44,0,57,6,11:00,11.00,30.5,66.1,1.5,7/20/2016
Whetstone Creek,WCT2,corn,treated,202,Lasioglossum (Dialictus) sp.,15,60,Varies,Varies,Generalist,Halictidae,Leg scopa,410,236,2.02,0.19,5,0.5,332,44,0,57,6,11:00,11.00,30.5,66.1,1.5,7/20/2016
Whetstone Creek,WCT2,corn,treated,202,Megachile petulans,1,60,Aboveground,Solitary,Generalist,Megachilidae,Abdominal scopa,457,236,2.02,0.19,5,0.5,332,44,0,57,6,11:00,11.00,30.5,66.1,1.5,7/20/2016
Whetstone Creek,WCT2,corn,treated,202,Melissodes bimaculata,7,60,Ground,Solitary,Generalist,Apidae,Leg scopa,600,236,2.02,0.19,5,0.5,332,44,0,57,6,11:00,11.00,30.5,66.1,1.5,7/20/2016
Whetstone Creek,WCT2,corn,treated,202,Melissodes comptoides,2,60,Ground,Solitary,Generalist,Apidae,Leg scopa,600,236,2.02,0.19,5,0.5,332,44,0,57,6,11:00,11.00,30.5,66.1,1.5,7/20/2016
Whetstone Creek,WCT2,corn,treated,202,Melissodes denticulata,1,60,Ground,Solitary,Specialist,Apidae,Leg scopa,600,236,2.02,0.19,5,0.5,332,44,0,57,6,11:00,11.00,30.5,66.1,1.5,7/20/2016
Whetstone Creek,WCT2,corn,treated,202,Melissodes tepaneca,1,60,Ground,Solitary,Generalist,Apidae,Leg scopa,600,236,2.02,0.19,5,0.5,332,44,0,57,6,11:00,11.00,30.5,66.1,1.5,7/20/2016
Whetstone Creek,WCT2,corn,treated,202,Ptilothrix bombiformis,4,60,Ground,Aggregations,Specialist,Apidae,Leg scopa,500,236,2.02,0.19,5,0.5,332,44,0,57,6,11:00,11.00,30.5,66.1,1.5,7/20/2016
Whetstone Creek,WCT2,corn,treated,202,Svastra obliqua,1,60,Ground,Communal,Specialist,Apidae,Leg scopa,1000,236,2.02,0.19,5,0.5,332,44,0,57,6,11:00,11.00,30.5,66.1,1.5,7/20/2016
Whetstone Creek,WCT3,corn,treated,173,Augochloropsis fulgida,3,17,Ground,Solitary,Generalist,Halictidae,Leg scopa,300,233,1.21,0.34,11.9,0,133,15,0,25,2,9:55,9.55,25.4,59.1,4.5,7/20/2016
Whetstone Creek,WCT3,corn,treated,173,Bombus auricomus,1,17,Ground Surface,Eusocial,Generalist,Apidae,Corbicular basket,7500,233,1.21,0.34,11.9,0,133,15,0,25,2,9:55,9.55,25.4,59.1,4.5,7/20/2016
Whetstone Creek,WCT3,corn,treated,173,Bombus pennsylvanicus,1,17,Aboveground,Eusocial,Generalist,Apidae,Corbicular basket,7500,233,1.21,0.34,11.9,0,133,15,0,25,2,9:55,9.55,25.4,59.1,4.5,7/20/2016
Whetstone Creek,WCT3,corn,treated,173,Halictus ligatus,1,17,Ground,Eusocial,Generalist,Halictidae,Leg scopa,182,233,1.21,0.34,11.9,0,133,15,0,25,2,9:55,9.55,25.4,59.1,4.5,7/20/2016
Whetstone Creek,WCT3,corn,treated,173,Halictus parallelus,1,17,Ground,Eusocial,Generalist,Halictidae,Leg scopa,182,233,1.21,0.34,11.9,0,133,15,0,25,2,9:55,9.55,25.4,59.1,4.5,7/20/2016
Whetstone Creek,WCT3,corn,treated,173,Lasioglossum (Dialictus) sp.,9,17,Varies,Varies,Generalist,Halictidae,Leg scopa,410,233,1.21,0.34,11.9,0,133,15,0,25,2,9:55,9.55,25.4,59.1,4.5,7/20/2016
Whetstone Creek,WCT3,corn,treated,173,Xylocopa virginica,1,17,Wood,Solitary,Generalist,Apidae,Leg scopa,21000,233,1.21,0.34,11.9,0,133,15,0,25,2,9:55,9.55,25.4,59.1,4.5,7/20/2016
Whetstone Creek,WCT3,corn,treated,202,Agapostemon sericeus,1,51,Ground,Communal,Generalist,Halictidae,Leg scopa,500,233,1.21,0.34,11.9,0,133,44,0,42,5,8:54,8.54,27.4,75,0,7/20/2016
Whetstone Creek,WCT3,corn,treated,202,Agapostemon virescens,1,51,Ground,Communal,Generalist,Halictidae,Leg scopa,500,233,1.21,0.34,11.9,0,133,44,0,42,5,8:54,8.54,27.4,75,0,7/20/2016
Whetstone Creek,WCT3,corn,treated,202,Augochlora pura,14,51,Rotten logs,Solitary,Generalist,Halictidae,Leg scopa,210,233,1.21,0.34,11.9,0,133,44,0,42,5,8:54,8.54,27.4,75,0,7/20/2016
Whetstone Creek,WCT3,corn,treated,202,Bombus auricomus,9,51,Ground Surface,Eusocial,Generalist,Apidae,Corbicular basket,7500,233,1.21,0.34,11.9,0,133,44,0,42,5,8:54,8.54,27.4,75,0,7/20/2016
Whetstone Creek,WCT3,corn,treated,202,Bombus griseocollis,1,51,Ground,Eusocial,Generalist,Apidae,Corbicular basket,7500,233,1.21,0.34,11.9,0,133,44,0,42,5,8:54,8.54,27.4,75,0,7/20/2016
Whetstone Creek,WCT3,corn,treated,202,Ceratina mikmaqi,1,51,Stems/Pith,Subsocial,Generalist,Apidae,Weak Leg scopa,80,233,1.21,0.34,11.9,0,133,44,0,42,5,8:54,8.54,27.4,75,0,7/20/2016
Whetstone Creek,WCT3,corn,treated,202,Lasioglossum (Dialictus) sp.,7,51,Varies,Varies,Generalist,Halictidae,Leg scopa,410,233,1.21,0.34,11.9,0,133,44,0,42,5,8:54,8.54,27.4,75,0,7/20/2016
Whetstone Creek,WCT3,corn,treated,202,Melissodes bimaculata,1,51,Ground,Solitary,Generalist,Apidae,Leg scopa,600,233,1.21,0.34,11.9,0,133,44,0,42,5,8:54,8.54,27.4,75,0,7/20/2016
Whetstone Creek,WCT3,corn,treated,202,Melissodes communis,1,51,Ground,Solitary,Generalist,Apidae,Leg scopa,600,233,1.21,0.34,11.9,0,133,44,0,42,5,8:54,8.54,27.4,75,0,7/22/2016
Whetstone Creek,WCT3,corn,treated,202,Melissodes comptoides,1,51,Ground,Solitary,Generalist,Apidae,Leg scopa,600,233,1.21,0.34,11.9,0,133,44,0,42,5,8:54,8.54,27.4,75,0,7/22/2016
Whetstone Creek,WCT3,corn,treated,202,Melissodes denticulata,1,51,Ground,Solitary,Specialist,Apidae,Leg scopa,600,233,1.21,0.34,11.9,0,133,44,0,42,5,8:54,8.54,27.4,75,0,7/22/2016
Whetstone Creek,WCT3,corn,treated,202,Melissodes tepaneca,1,51,Ground,Solitary,Generalist,Apidae,Leg scopa,600,233,1.21,0.34,11.9,0,133,44,0,42,5,8:54,8.54,27.4,75,0,7/22/2016
Whetstone Creek,WCT3,corn,treated,202,Melissodes trinodis,1,51,Ground,Solitary,Specialist,Apidae,Leg scopa,600,233,1.21,0.34,11.9,0,133,44,0,42,5,8:54,8.54,27.4,75,0,7/22/2016
Whetstone Creek,WCT3,corn,treated,202,Ptilothrix bombiformis,1,51,Ground,Aggregations,Specialist,Apidae,Leg scopa,500,233,1.21,0.34,11.9,0,133,44,0,42,5,8:54,8.54,27.4,75,0,7/22/2016
Whetstone Creek,WCT3,corn,treated,202,Xylocopa virginica,10,51,Wood,Solitary,Generalist,Apidae,Leg scopa,21000,233,1.21,0.34,11.9,0,133,44,0,42,5,8:54,8.54,27.4,75,0,7/22/2016
Whetstone Creek,WCT4,corn,treated,173,Bombus auricomus,2,40,Ground Surface,Eusocial,Generalist,Apidae,Corbicular basket,7500,226,1.21,0.16,10.7,0.5,490,15,0,35,2,8:21,8.21,23.4,69,2.5,7/22/2016
Whetstone Creek,WCT4,corn,treated,173,Bombus bimaculatus,1,40,Ground,Eusocial,Generalist,Apidae,Corbicular basket,7500,226,1.21,0.16,10.7,0.5,490,15,0,35,2,8:21,8.21,23.4,69,2.5,7/22/2016
Whetstone Creek,WCT4,corn,treated,173,Bombus griseocollis,1,40,Ground,Eusocial,Generalist,Apidae,Corbicular basket,7500,226,1.21,0.16,10.7,0.5,490,15,0,35,2,8:21,8.21,23.4,69,2.5,7/22/2016
Whetstone Creek,WCT4,corn,treated,173,Ceratina mikmaqi,2,40,Stems/Pith,Subsocial,Generalist,Apidae,Weak Leg scopa,80,226,1.21,0.16,10.7,0.5,490,15,0,35,2,8:21,8.21,23.4,69,2.5,7/22/2016
Whetstone Creek,WCT4,corn,treated,173,Halictus ligatus,2,40,Ground,Eusocial,Generalist,Halictidae,Leg scopa,182,226,1.21,0.16,10.7,0.5,490,15,0,35,2,8:21,8.21,23.4,69,2.5,7/22/2016
Whetstone Creek,WCT4,corn,treated,173,Lasioglossum (Dialictus) sp.,1,40,Varies,Varies,Generalist,Halictidae,Leg scopa,410,226,1.21,0.16,10.7,0.5,490,15,0,35,2,8:21,8.21,23.4,69,2.5,7/22/2016
Whetstone Creek,WCT4,corn,treated,173,Melissodes comptoides,1,40,Ground,Solitary,Generalist,Apidae,Leg scopa,600,226,1.21,0.16,10.7,0.5,490,15,0,35,2,8:21,8.21,23.4,69,2.5,7/22/2016
Whetstone Creek,WCT4,corn,treated,173,Melissodes trinodis,1,40,Ground,Solitary,Specialist,Apidae,Leg scopa,600,226,1.21,0.16,10.7,0.5,490,15,0,35,2,8:21,8.21,23.4,69,2.5,7/22/2016
Whetstone Creek,WCT4,corn,treated,173,Triepeolus lunatus,1,40,Cleptoparasitic,Solitary,Generalist,Apidae,Ingestion,1000,226,1.21,0.16,10.7,0.5,490,15,0,35,2,8:21,8.21,23.4,69,2.5,7/22/2016
Whetstone Creek,WCT4,corn,treated,173,Xylocopa virginica,2,40,Wood,Solitary,Generalist,Apidae,Leg scopa,21000,226,1.21,0.16,10.7,0.5,490,15,0,35,2,8:21,8.21,23.4,69,2.5,7/22/2016
Whetstone Creek,WCT4,corn,treated,202,Agapostemon texanus,1,40,Ground,Communal,Generalist,Halictidae,Leg scopa,500,226,1.21,0.16,10.7,0.5,490,44,0,35,5,6:48,6.48,21,87.9,0.4,7/22/2016
Whetstone Creek,WCT4,corn,treated,202,Bombus auricomus,2,40,Ground Surface,Eusocial,Generalist,Apidae,Corbicular basket,7500,226,1.21,0.16,10.7,0.5,490,44,0,35,5,6:48,6.48,21,87.9,0.4,7/22/2016
Whetstone Creek,WCT4,corn,treated,202,Bombus bimaculatus,1,40,Ground,Eusocial,Generalist,Apidae,Corbicular basket,7500,226,1.21,0.16,10.7,0.5,490,44,0,35,5,6:48,6.48,21,87.9,0.4,7/22/2016
Whetstone Creek,WCT4,corn,treated,202,Ceratina calcarata,1,40,Stems/Pith,Subsocial,Generalist,Apidae,Weak Leg scopa,80,226,1.21,0.16,10.7,0.5,490,44,0,35,5,6:48,6.48,21,87.9,0.4,7/22/2016
Whetstone Creek,WCT4,corn,treated,202,Ceratina mikmaqi,6,40,Stems/Pith,Subsocial,Generalist,Apidae,Weak Leg scopa,80,226,1.21,0.16,10.7,0.5,490,44,0,35,5,6:48,6.48,21,87.9,0.4,7/22/2016
